-3.99
-4.28
-4.4
-4.72
-4.78
-5.14
-5.23
-5.09
-5.3
-5.22
-5.29
-5.2
-4.71
-4.47
-4.05
-3.61
-2.87
-2.7
-2.27
-2.05
-1.75
-0.96
-0.7
-0.43
-0.2
-0.49
-0.36
-0.27
-0.34
-0.42
-0.19
-0.3
-0.37
-0.1
0.2
0.5
0.73
0.57
0.53
0.61
0.71
0.64
1.07
0.74
0.67
0.63
0.34
0.39
0.27
0.07
0.38
0.18
0.23
0.2
0.03
-0.14
-0.36
-0.55
-0.68
-0.68
-0.9
-1.28
-1.1
-1.38
-1.5
-1.45
-1.75
-1.84
-2.12
-2.37
-2.62
-2.69
-2.86
-3.34
-3.17
-3.71
-3.66
-3.81
-4.07
-3.99
-4.19
-4.16
-4.23
-4.25
-4.17
-4.39
-4.21
-4.31
-4.22
-4.34
-4.29
-4.03
-4.14
-3.83
-3.65
-3.4
-3.01
-2.18
-1.77
-1.38
-1.1
-1.04
-0.94
-0.98
-0.71
0.21
0.63
0.96
0.9
0.64
0.79
0.69
0.59
0.55
0.63
0.53
0.54
0.57
0.54
0.61
0.55
0.46
0.6
0.47
0.55
0.61
0.68
0.7
0.66
0.62
0.62
0.75
0.69
0.68
0.78
0.74
0.9
0.87
0.9
0.97
0.86
0.81
0.78
0.84
0.81
0.65
0.69
0.57
0.58
0.48
0.52
0.56
0.4
0.45
0.39
0.39
0.46
0.34
0.41
0.46
0.49
0.52
0.63
0.63
0.63
0.72
0.64
0.7
0.78
0.72
0.69
0.73
0.78
0.72
0.86
0.78
0.82
0.86
0.75
0.84
0.83
0.71
0.93
0.83
0.87
0.94
1.05
0.97
0.97
0.99
0.94
0.92
0.72
0.62
0.8
0.69
0.74
0.78
0.72
0.82
0.71
0.65
0.63
0.58
0.44
0.21
0.26
-0.11
0.02
-0.23
-0.35
-0.36
-0.51
-0.51
-0.59
-0.76
-0.83
-0.95
-0.98
-1.17
-1.18
-1.3
-1.37
-1.34
-1.48
-1.65
-1.71
-1.78
-1.86
-1.91
-1.94
-1.9
-1.85
-1.91
-1.83
-1.63
-1.58
-1.35
-1.17
-1.18
-1.17
-1.29
